StartTime,TimeDeltaRbcast,TotalTimeDeltaCommit,TimeDeltaConsensus
1729118940.7654388,5.998803377151489,63.28461170196533,57.28580832481384
1729118952.042057,5.294740438461304,52.00801467895508,46.713274240493774
1729118957.342436,7.129987001419067,46.707642555236816,39.57765555381775
1729118945.0318463,7.007827520370483,59.01823878288269,52.01041126251221
1729118983.7596982,7.053479194641113,52.50976228713989,45.45628309249878
1729118990.819181,7.085441827774048,45.4503231048584,38.36488127708435
1729118971.4993334,6.043899297714233,64.77017855644226,58.72627925872803
1729118977.544467,6.208959341049194,58.72504997253418,52.516090631484985
1729119024.1338613,6.129709720611572,44.27664804458618,38.14693832397461
1729119017.160319,6.972093105316162,51.25021195411682,44.27811884880066
1729119004.067908,6.020830154418945,64.34262871742249,58.32179856300354
1729119010.1051433,7.052114725112915,58.30539917945862,51.2532844543457
1729119036.2863493,6.865132093429565,65.24841737747192,58.38328528404236
1729119043.1547074,6.859607458114624,58.380085945129395,51.52047848701477
1729119055.2633822,7.053691387176514,46.27141714096069,39.21772575378418
1729119050.0173726,5.236586809158325,51.51743125915527,46.28084444999695
1729119082.5021133,6.011214256286621,51.304346561431885,45.293132305145264
1729119075.4312296,7.067952394485474,58.3752601146698,51.307307720184326
1729119068.4296708,6.999628782272339,65.3768241405487,58.37719535827637
1729119088.533114,6.139266490936279,45.27338647842407,39.13411998748779
1729119114.5629327,7.06020188331604,52.60757541656494,45.5473735332489
1729119121.6265244,6.072966814041138,45.54401350021362,39.471046686172485
1729119101.5569057,6.0288355350494385,65.61363816261292,59.58480262756348
1729119107.593292,6.963017702102661,59.57725715637207,52.61423945426941
1729119140.7987802,6.203081130981445,58.83737874031067,52.634297609329224
1729119147.0047977,7.045270919799805,52.63137698173523,45.586106061935425
1729119154.053256,6.075639486312866,45.582924127578735,39.50728464126587
1729119133.8259485,6.970306158065796,65.81023669242859,58.83993053436279
1729119186.5368605,6.200727462768555,45.50806283950806,39.3073353767395
1729119167.1893728,6.050948858261108,64.85556697845459,58.80461812019348
1729119179.4220521,7.1002116203308105,52.62289381027222,45.522682189941406
1729119173.24482,6.163386821746826,58.80013108253479,52.636744260787964
1729119212.6588848,6.284870862960815,52.46702337265015,46.18215250968933
1729119206.6370068,6.012561559677124,58.488913774490356,52.47635221481323
1729119219.838192,6.141717433929443,45.287734508514404,39.14601707458496
1729119199.65863,6.972823858261108,65.46730184555054,58.49447798728943
1729119245.8447204,6.181111097335815,51.49143409729004,45.310322999954224
1729119252.0320153,6.086129188537598,45.30415439605713,39.21802520751953
1729119232.0648947,6.858624696731567,65.2712812423706,58.41265654563904
1729119238.928792,6.909614562988281,58.407389402389526,51.497774839401245
1729119284.321232,6.980591058731079,45.39469313621521,38.41410207748413
1729119277.3156123,6.9956464767456055,52.40033268928528,45.40468621253967
1729119272.0807357,5.219816446304321,57.635215282440186,52.415398836135864
1729119265.1491961,6.925372123718262,64.56676006317139,57.641387939453125
1729119316.664775,6.9618895053863525,45.46579098701477,38.50390148162842
1729119297.3602803,6.178528308868408,64.77030086517334,58.59177255630493
1729119310.5851023,6.071735858917236,51.54548621177673,45.4737503528595
1729119303.5543609,7.023072957992554,58.57623243331909,51.55315947532654
1729119336.79249,6.873899459838867,58.29021239280701,51.41631293296814
1729119329.7409623,7.0424768924713135,65.34175610542297,58.29927921295166
1729119349.8600154,6.096572160720825,45.22270894050598,39.126136779785156
1729119343.6772473,6.176178693771362,51.405481815338135,45.22930312156677
1729119376.0709987,5.911593675613403,51.21348166465759,45.30188798904419
1729119382.003841,7.044270992279053,45.280651569366455,38.2363805770874
1729119369.1002665,6.959351539611816,58.1842315196991,51.22487998008728
1729119362.1540318,6.936461687088013,65.13047122955322,58.19400954246521
1729119407.9927258,6.2292869091033936,52.62469172477722,46.39540481567383
1729119415.1146307,6.045861005783081,45.502819538116455,39.456958532333374
1729119395.1103923,6.869811773300171,65.50706386566162,58.63725209236145
1729119401.9920228,5.9780967235565186,58.62543821334839,52.64734148979187
1729119434.292096,6.160787105560303,57.70614290237427,51.545355796813965
1729119441.356417,6.0815088748931885,50.64183759689331,44.56032872200012
1729119427.3135226,6.957088947296143,64.68473744392395,57.72764849662781
1729119447.4513943,7.048595190048218,44.54687190055847,37.498276710510254
1729119460.6454465,6.027885913848877,64.71972966194153,58.69184374809265
1729119466.6855755,6.932692766189575,58.67961597442627,51.746923208236694
1729119479.7616878,6.210554599761963,45.60351037979126,39.3929557800293
1729119473.6335905,6.106190204620361,51.73161315917969,45.625422954559326
1729119499.0457914,7.0622124671936035,59.58837890625,52.5261664390564
1729119513.1946359,6.996675252914429,45.43955063819885,38.442875385284424
1729119492.0278711,6.969913482666016,66.60632133483887,59.63640785217285
1729119506.1396644,6.150886535644531,52.4945330619812,46.34364652633667
1729119545.5277696,6.107989072799683,45.35102105140686,39.24303197860718
1729119525.3970096,6.8776633739471436,65.48179483413696,58.60413146018982
1729119532.3117282,6.1862592697143555,58.56708216667175,52.3808228969574
1729119539.3783925,6.1309404373168945,51.50042390823364,45.36948347091675
