StartTime,TimeDeltaRbcast,TotalTimeDeltaCommit,TimeDeltaConsensus
1729118957.6123984,7.1539106369018555,44.73034048080444,37.57642984390259
1729118938.4499915,3.368134021759033,63.892778158187866,60.52464413642883
1729118944.2200282,5.439163446426392,58.12275791168213,52.68359446525574
1729118950.7804532,5.260489463806152,51.5623414516449,46.301851987838745
1729118991.1267118,5.625609874725342,44.637009620666504,39.01139974594116
1729118984.11615,6.983511209487915,51.64760708808899,44.664095878601074
1729118976.3276618,5.5712926387786865,59.43610239028931,53.86480975151062
1729118970.4846506,4.016735553741455,65.2791223526001,61.26238679885864
1729119010.440027,5.5487775802612305,56.3600697517395,50.81129217147827
1729119016.0158153,4.713349342346191,50.78430509567261,46.070955753326416
1729119023.6165314,5.103621959686279,43.18359851837158,38.0799765586853
1729119002.4271467,4.817773103713989,64.37299156188965,59.55521845817566
1729119041.914631,5.629607439041138,58.20019888877869,52.57059144973755
1729119049.4837844,4.500009059906006,50.631089210510254,46.13108015060425
1729119055.5643523,5.556272029876709,44.55053186416626,38.99425983428955
1729119035.8309,5.604450464248657,64.28399300575256,58.679542541503906
1729119074.8893788,5.366771936416626,57.672529220581055,52.30575728416443
1729119088.8798354,4.711825370788574,43.68211483955383,38.97028946876526
1729119081.8819673,5.44117546081543,50.679991245269775,45.238815784454346
1729119066.8520424,5.6783764362335205,65.70992469787598,60.031548261642456
1729119120.3990147,4.784960746765137,45.560662031173706,40.77570128440857
1729119114.8680284,5.523092746734619,51.091692209243774,45.568599462509155
1729119100.1773598,4.842276334762573,65.78237128257751,60.94009494781494
1729119107.2020884,6.269567489624023,58.757651805877686,52.48808431625366
1729119140.2586014,5.271270275115967,57.7058265209198,52.43455624580383
1729119153.444346,5.395542621612549,44.52010107040405,39.124558448791504
1729119132.6028328,6.324618577957153,65.36162233352661,59.03700375556946
1729119146.4859004,5.632710218429565,51.47856259346008,45.84585237503052
1729119186.848665,5.479015350341797,44.6870641708374,39.208048820495605
1729119179.721008,7.113216876983643,51.8147656917572,44.70154881477356
1729119166.015613,3.9999961853027344,65.52017068862915,61.520174503326416
1729119171.9505696,4.831539630889893,59.58522367477417,54.75368404388428
1729119198.0214674,4.859507322311401,65.88769817352295,61.02819085121155
1729119213.0151231,5.544984817504883,50.89406728744507,45.349082469940186
1729119218.5752702,4.050672292709351,45.333930253982544,41.28325796127319
1729119205.585474,5.821351528167725,58.32373595237732,52.502384424209595
1729119231.6159954,5.59810209274292,64.42984509468079,58.831743001937866
1729119237.6584163,4.0280492305755615,58.3874454498291,54.35939621925354
1729119245.3489912,4.5285632610321045,50.69688057899475,46.16831731796265
1729119251.6045275,5.213228702545166,44.44135284423828,39.228124141693115
1729119284.6391938,5.666777849197388,44.60466241836548,38.93788456916809
1729119263.9942708,4.042340278625488,65.24961066246033,61.20727038383484
1729119270.7536883,4.944209814071655,58.49020195007324,53.54599213600159
1729119277.6363208,6.9746198654174805,51.60757756233215,44.63295769691467
1729119315.4265246,4.750788688659668,45.681232929229736,40.93044424057007
1729119303.862044,5.590590953826904,57.2457320690155,51.6551411151886
1729119309.4661765,5.536358833312988,51.641608238220215,46.10524940490723
1729119296.079786,5.349056720733643,65.0280065536499,59.67894983291626
1729119343.1116264,5.311182737350464,50.596985816955566,45.2858030796051
1729119329.3336499,5.637214422225952,64.37498378753662,58.73776936531067
1729119336.184553,4.962246417999268,57.52409052848816,52.56184411048889
1729119349.2136164,5.462704181671143,44.49503517150879,39.03233098983765
1729119361.1442006,5.401972770690918,64.91127729415894,59.50930452346802
1729119382.3269143,5.6065051555633545,43.728580713272095,38.12207555770874
1729119375.5302463,5.44903039932251,50.52525758743286,45.07622718811035
1729119367.881875,4.822276592254639,58.17363667488098,53.35136008262634
1729119414.0203617,4.035578966140747,45.480454444885254,41.44487547874451
1729119393.8040042,4.956920385360718,65.69683241844177,60.739912033081055
1729119408.3100502,5.670286178588867,51.19079566001892,45.520509481430054
1729119401.4806664,5.365231990814209,58.02018761634827,52.65495562553406
1729119446.240494,4.825786352157593,44.532270669937134,39.70648431777954
1729119426.095047,6.168916702270508,64.67773938179016,58.50882267951965
1729119440.2603643,4.004834413528442,50.512431144714355,46.50759673118591
1729119434.600425,5.618123769760132,56.17237949371338,50.55425572395325
1729119472.9533186,5.508398771286011,51.18363618850708,45.67523741722107
1729119459.5424135,5.663008213043213,64.59456157684326,58.93155336380005
1729119466.175626,5.313371658325195,57.96135878562927,52.64798712730408
1729119480.1138666,5.544535875320435,44.02312636375427,38.47859048843384
1729119499.3413258,7.024785995483398,58.05191349983215,51.027127504348755
1729119512.0613,4.764963865280151,45.33196043968201,40.566996574401855
1729119506.4385464,5.581767320632935,50.9547233581543,45.37295603752136
1729119490.853098,6.281447887420654,66.54017972946167,60.258731842041016
1729119524.1835573,6.830689191818237,65.00984191894531,58.179152727127075
1729119532.621827,5.700824737548828,56.57159233093262,50.87076759338379
1729119544.260926,4.749228477478027,44.93250226974487,40.183273792266846
1729119538.3761525,4.0094640254974365,50.81728410720825,46.807820081710815
