StartTime,TimeDeltaRbcast,TotalTimeDeltaCommit,TimeDeltaConsensus
1729143527.6079116,5.848923921585083,94.37911701202393,88.53019309043884
1729143560.6854753,5.0768420696258545,61.30156683921814,56.224724769592285
1729143501.5515695,4.866678237915039,120.43547916412354,115.5688009262085
1729143495.7580364,4.1246984004974365,126.22901773452759,122.10431933403015
1729143541.220346,5.0355188846588135,80.76671361923218,75.73119473457336
1729143553.9152968,5.045745134353638,68.071768283844,63.026023149490356
1729143567.4475658,5.790379285812378,54.53950476646423,48.749125480651855
1729143573.240869,6.687188625335693,48.74620699882507,42.05901837348938
1729143508.5132766,5.796250581741333,113.47380471229553,107.6775541305542
1729143521.041958,5.727373838424683,100.94512796401978,95.21775412559509
1729143489.1160822,2.506700277328491,132.87100863456726,130.36430835723877
1729143534.5942316,5.791677236557007,87.3928644657135,81.6011872291565
1729143589.0289621,6.369745969772339,65.5316002368927,59.16185426712036
1729143595.9873955,5.018038034439087,58.57318353652954,53.555145502090454
1729143602.6739063,5.741599798202515,51.88667941093445,46.145079612731934
1729143609.2748725,5.1725075244903564,45.28571963310242,40.11321210861206
1729143622.0049388,5.754154205322266,64.6372754573822,58.88312125205994
1729143628.591287,4.975854396820068,58.050944805145264,53.075090408325195
1729143634.9697375,4.9480299949646,51.67250037193298,46.724470376968384
1729143641.4886422,4.988802194595337,45.15360236167908,40.16480016708374
1729143675.0464633,4.233485460281372,44.4303343296051,40.19684886932373
1729143661.1534576,4.9094414710998535,58.32336115837097,53.41391968727112
1729143667.9959943,5.73274564743042,51.480833292007446,45.748087644577026
1729143654.5794919,5.7083165645599365,64.89734363555908,59.189027070999146
1729143700.9157624,5.845536470413208,117.4628233909607,111.61728692054749
1729143686.6640089,6.518933534622192,131.714590549469,125.1956570148468
1729143772.7924125,5.700414419174194,45.58619546890259,39.885781049728394
1729143753.6216621,4.218883037567139,64.75695204734802,60.538069009780884
1729143719.502317,6.028488636016846,98.87630295753479,92.84781432151794
1729143760.351103,4.926563501358032,58.02752137184143,53.1009578704834
1729143766.1601098,4.940917015075684,52.218520402908325,47.27760338783264
1729143694.207055,5.043490648269653,124.17158007621765,119.128089427948
1729143732.5867553,5.753579139709473,85.7918848991394,80.03830575942993
1729143739.5724993,5.0044028759002686,78.80614566802979,73.80174279212952
1729143726.4305658,5.174606561660767,91.94808435440063,86.77347779273987
1729143706.7703967,5.827326536178589,111.60825848579407,105.78093194961548
1729143799.2435849,5.77774453163147,51.32094192504883,45.54319739341736
1729143786.7189813,4.700842380523682,63.845561504364014,59.14471912384033
1729143805.0336003,4.950847625732422,45.53094959259033,40.58010196685791
1729143792.5186574,5.068094253540039,58.045899868011475,52.977805614471436
1729143838.3112717,4.973366022109985,44.58757948875427,39.61421346664429
1729143830.8084986,4.954225540161133,52.09036946296692,47.136143922805786
1729143825.0215976,5.73332953453064,57.87727642059326,52.14394688606262
1729143818.4022925,5.7403953075408936,64.49658679962158,58.75619149208069
1729143857.412982,4.935508966445923,58.18317365646362,53.2476646900177
1729143850.6000128,5.702119588851929,64.99616622924805,59.29404664039612
1729143870.5883813,5.79988956451416,45.00780487060547,39.20791530609131
1729143863.853556,5.052579402923584,51.742637634277344,46.69005823135376
1729143902.4093215,5.891329288482666,45.556800842285156,39.66547155380249
1729143889.9980073,4.998269081115723,57.96812891960144,52.96985983848572
1729143882.9360678,6.1160197257995605,65.03007435798645,58.91405463218689
1729143896.637586,5.737919807434082,51.32856249809265,45.59064269065857
1729143915.6850255,6.5421302318573,64.61743092536926,58.07530069351196
1729143935.8214192,4.912557363510132,44.48105072975159,39.568493366241455
1729143928.1698353,5.74795937538147,52.13264346122742,46.38468408584595
1729143922.2531812,4.8884875774383545,58.04931044578552,53.16082286834717
1729143947.9950705,5.732455492019653,64.92965197563171,59.19719648361206
1729143954.7026925,4.928881406784058,58.2220458984375,53.29316449165344
1729143967.8355331,5.762632846832275,45.089210987091064,39.32657814025879
1729143961.1744356,4.9867658615112305,51.75031614303589,46.76355028152466
1729143994.1815305,5.72114109992981,50.88462591171265,45.16348481178284
1729143987.453798,5.070652008056641,57.612372398376465,52.541720390319824
1729143980.3303967,6.20530891418457,64.73578095436096,58.53047204017639
1729143999.9570968,5.749619007110596,45.10908603668213,39.35946702957153
1729144097.740044,4.9974753856658936,47.61621904373169,42.618743658065796
1729144045.0990512,6.554527521133423,100.25722789764404,93.70270037651062
1729144085.2946243,4.988475799560547,60.061662435531616,55.07318663597107
1729144058.874645,5.046953439712524,86.48164868354797,81.43469524383545
1729144012.9777405,4.961623668670654,132.37855863571167,127.41693496704102
1729144051.8546846,5.105543613433838,93.50162029266357,88.39607667922974
1729144032.6093385,5.011357545852661,112.74697256088257,107.73561501502991
1729144065.988145,4.985943555831909,79.36817193031311,74.3822283744812
1729144025.6859229,5.040170192718506,119.67039918899536,114.63022899627686
1729144091.9828622,5.695129632949829,53.37347054481506,47.678340911865234
1729144079.0385594,5.942587614059448,66.31778049468994,60.37519288063049
1729144019.6391075,4.12929630279541,125.71723914146423,121.58794283866882
