rbcast_time_delta
11.259421348571777
12.798974514007568
15.19064450263977
17.78527569770813
23.506942987442017
29.35666036605835
28.598525285720825
34.511794567108154
40.0143096446991
42.718369007110596
46.32220411300659
51.07353925704956
54.97089147567749
59.696295499801636
63.16645622253418
66.70089530944824
7.783283710479736
15.178214311599731
15.184805870056152
19.979148864746094
24.684648752212524
29.45660638809204
32.27325892448425
37.43373370170593
41.861180543899536
44.16835331916809
47.34392690658569
48.507866621017456
57.014719009399414
59.428136348724365
62.91627550125122
66.34844160079956
72.31408381462097
77.23070359230042
78.41967988014221
80.84361505508423
