rbcast_time_delta
2.619565010070801
5.7636895179748535
5.831111907958984
4.859987497329712
5.766513347625732
5.7686944007873535
4.982598304748535
5.080675363540649
5.169627666473389
5.1028969287872314
5.772739410400391
5.9268152713775635
5.879985809326172
5.008376121520996
5.784934997558594
5.778083562850952
5.71404767036438
4.914216756820679
5.838877201080322
5.189373016357422
5.747127056121826
5.849124908447266
5.0236968994140625
5.819814682006836
6.566271543502808
4.228970527648926
5.71192479133606
5.876475811004639
5.736900091171265
4.955146312713623
5.891721725463867
5.054266929626465
4.173231363296509
5.780744314193726
5.08132004737854
5.724406003952026
5.97791051864624
5.02238130569458
5.724479913711548
4.966715335845947
5.696920871734619
4.950304746627808
5.909935474395752
5.819051504135132
5.1100990772247314
5.731180191040039
5.812053680419922
6.653163909912109
6.533067226409912
4.308352470397949
5.020122766494751
5.739030838012695
4.873749017715454
4.902441501617432
5.961478233337402
5.083280801773071
6.564372301101685
4.918631553649902
4.988447427749634
4.962660551071167
5.851933240890503
4.280383586883545
4.948359727859497
5.783941745758057
5.789142847061157
4.915665149688721
5.052285194396973
4.2571861743927
6.5798821449279785
5.726630926132202
4.269622325897217
5.7383198738098145
6.408723831176758
5.077143669128418
5.002505779266357
5.797584533691406
6.471303939819336
4.166067123413086
5.750919342041016
5.887030363082886
5.711127519607544
5.729656457901001
5.050030946731567
4.255530118942261
6.556107044219971
5.021912097930908
5.799937725067139
5.778810977935791
5.852982997894287
6.636302471160889
5.700347900390625
4.970280408859253
6.539615154266357
5.816586256027222
5.087034225463867
5.809652328491211
5.080092191696167
5.001740217208862
5.908945560455322
5.808363914489746
5.746049404144287
5.013108491897583
5.7803795337677
5.7387049198150635
5.661041021347046
6.612969398498535
5.896721601486206
5.0710673332214355
5.697077989578247
5.8057262897491455
5.000639200210571
4.195566415786743
6.50127387046814
5.808094263076782
5.861530065536499
4.945795774459839
6.460732460021973
5.781476020812988
5.033459424972534
5.0871312618255615
5.797606706619263
5.8180718421936035
5.839113473892212
5.834180116653442
6.4669201374053955
5.068547248840332
5.017643690109253
5.820803880691528
6.413568496704102
5.765546798706055
5.02434778213501
3.6121506690979004
5.841250658035278
5.8843653202056885
5.72442626953125
4.884377717971802
5.75818133354187
5.786044597625732
6.572811126708984
5.795795202255249
5.883908987045288
5.73167085647583
5.845772743225098
5.812523365020752
5.826320171356201
5.788034439086914
5.779996395111084
5.844929218292236
5.745791435241699
6.636478900909424
5.811939239501953
5.7900707721710205
6.608140707015991
5.817214488983154
4.922327280044556
5.755520820617676
5.792961835861206
6.498744487762451
5.730668306350708
5.854509115219116
4.564229249954224
6.577292442321777
5.801799058914185
5.787019968032837
6.164417028427124
5.8129823207855225
5.7695348262786865
5.810303449630737
4.993503093719482
4.985049486160278
5.621759653091431
5.904259920120239
5.5621254444122314
4.941407918930054
5.677358388900757
5.761019468307495
6.492568254470825
5.844933986663818
5.704362869262695
6.644755125045776
6.537138223648071
5.796036958694458
5.739193439483643
5.916772842407227
6.108737230300903
6.473702669143677
5.848413705825806
5.825705528259277
6.376026153564453
5.808255910873413
5.172178506851196
5.605950117111206
4.1595778465271
5.707229375839233
5.766689777374268
5.838258266448975
5.798685550689697
5.886869430541992
5.735508441925049
4.111760139465332
6.115142345428467
5.815032958984375
5.699658155441284
