rbcast_time_delta
5.022293329238892
5.737483024597168
5.627324342727661
5.7090535163879395
5.432676076889038
4.8602354526519775
5.495657920837402
5.6602349281311035
5.8000853061676025
5.667730808258057
4.116468906402588
4.879399299621582
5.682598829269409
5.649108409881592
5.531866788864136
5.615452766418457
4.000495672225952
4.002192974090576
6.904649496078491
5.5532121658325195
5.525446891784668
6.878592252731323
5.595345973968506
4.0875935554504395
5.647603988647461
5.616589069366455
4.067601442337036
4.856028318405151
4.140718221664429
4.882763624191284
6.933215141296387
5.633988857269287
4.7153098583221436
4.876709222793579
5.561496019363403
4.865539789199829
5.953121662139893
5.531593561172485
4.021066188812256
3.9924588203430176
3.9214534759521484
4.753156423568726
5.502178907394409
6.214050769805908
4.906763792037964
6.1479504108428955
5.475429058074951
4.959984064102173
5.646469831466675
5.884499788284302
3.9722824096679688
6.865482330322266
5.450714588165283
5.524720191955566
6.890444993972778
5.628739595413208
6.459340572357178
7.0139923095703125
5.556036710739136
4.005556344985962
5.250371694564819
5.572965621948242
4.000492095947266
6.84460711479187
4.107408046722412
4.030654430389404
5.498469829559326
5.660270690917969
6.356055736541748
6.905909299850464
5.575285911560059
4.052891254425049
5.867736339569092
5.47298789024353
4.028208494186401
6.233436822891235
5.775601148605347
4.7470924854278564
5.648658037185669
6.897221088409424
5.374003648757935
4.801928758621216
5.453982830047607
4.762788534164429
5.597902059555054
5.5506086349487305
4.0574915409088135
4.811767339706421
5.491429328918457
4.800395727157593
4.830403566360474
5.5104615688323975
6.117528200149536
4.833521604537964
5.527611255645752
4.063131332397461
5.6334052085876465
5.422993421554565
4.035502195358276
4.811800003051758
5.75872540473938
5.490667104721069
4.8179216384887695
4.776731967926025
4.016757011413574
4.851298093795776
4.828430891036987
5.684573411941528
4.119683742523193
4.861221075057983
5.514151573181152
5.502177953720093
4.809386491775513
4.7418999671936035
4.131814241409302
3.999347448348999
6.014792203903198
4.789470911026001
5.502980947494507
5.4676501750946045
5.416085481643677
5.6466965675354
5.424309492111206
4.142822980880737
5.616329193115234
5.545064210891724
4.8639075756073
5.502612829208374
5.2276997566223145
4.879148244857788
5.442713737487793
5.682478427886963
6.454237699508667
6.18039083480835
4.087367296218872
4.071037769317627
5.700223922729492
5.331247806549072
4.8557984828948975
4.890336751937866
5.6811792850494385
5.414287567138672
3.989967107772827
4.832485914230347
5.582316875457764
4.924805641174316
5.65065598487854
6.200969457626343
4.879933834075928
6.236725091934204
4.868352174758911
4.083428859710693
5.555184364318848
5.403148651123047
4.001243829727173
5.316302537918091
5.031636714935303
4.8355021476745605
4.745420455932617
6.275622129440308
5.0869972705841064
6.166627883911133
6.049941301345825
4.030405521392822
5.711457252502441
5.3311333656311035
4.053866863250732
5.7772216796875
6.280788898468018
4.036849498748779
6.23879075050354
6.174683332443237
5.175537824630737
5.3063645362854
6.140487432479858
5.296311616897583
6.200152635574341
5.335339784622192
4.00527811050415
4.832874536514282
4.795444011688232
4.0174384117126465
4.804944276809692
6.07029914855957
5.198394060134888
6.090423583984375
6.334620237350464
5.602683782577515
6.299814939498901
5.315169095993042
4.043532848358154
5.370596170425415
5.449692010879517
4.807705402374268
5.253048658370972
5.416062116622925
5.4804627895355225
5.336990118026733
5.358813762664795
5.53387451171875
5.619237661361694
6.042171955108643
4.234054088592529
4.736656427383423
5.789560079574585
6.2027692794799805
4.837963342666626
4.002188444137573
5.446992635726929
3.9889466762542725
4.04720401763916
5.970456123352051
5.457237243652344
4.738198280334473
5.431685209274292
