StartTime,TimeDeltaRbcast,TotalTimeDeltaCommit,TimeDeltaConsensus
1729104330.2770898,3.4919252395629883,63.35123014450073,59.859304904937744
1729104342.595653,4.105576992034912,51.03270983695984,46.92713284492493
1729104349.3508694,7.1091907024383545,44.27750301361084,37.168312311172485
1729104336.079026,4.019160747528076,57.549355268478394,53.53019452095032
1729104361.2584937,5.273608207702637,65.57478857040405,60.301180362701416
1729104376.14697,5.042936325073242,50.6863489151001,45.643412590026855
1729104382.8125007,5.592016696929932,44.02082800865173,38.4288113117218
1729104368.9076295,5.290158271789551,57.92570781707764,52.635549545288086
1729104402.0789688,5.6284027099609375,57.24676823616028,51.61836552619934
1729104407.713048,5.605452299118042,51.61271786689758,46.00726556777954
1729104393.7344704,6.286308288574219,65.59130525588989,59.304996967315674
1729104413.6959422,5.638156175613403,45.629844188690186,39.99168801307678
1729104426.8701813,5.6728527545928955,64.6016354560852,58.92878270149231
1729104439.8455412,5.579341650009155,51.626314640045166,46.04697299003601
1729104447.262901,5.6395957469940186,44.208964109420776,38.56936836242676
1729104434.1288555,4.815321207046509,57.34301781654358,52.52769660949707
1729104480.8206766,5.726050615310669,44.777931451797485,39.051880836486816
1729104459.3514826,5.334553480148315,66.24714779853821,60.91259431838989
1729104473.7278352,7.049130916595459,51.87080454826355,44.82167363166809
1729104466.1333916,4.801753282546997,59.46525859832764,54.66350531578064
1729104512.546012,5.267266035079956,45.65764808654785,40.390382051467896
1729104491.5558076,6.377167224884033,66.64789485931396,60.27072763442993
1729104505.6030583,4.829756498336792,52.6006555557251,47.770899057388306
1729104500.0451355,5.545857667922974,58.15858697891235,52.61272931098938
1729104532.4346457,5.2749128341674805,57.060800075531006,51.785887241363525
1729104545.4861114,7.16634726524353,44.00935673713684,36.84300947189331
1729104538.4995103,5.43070387840271,50.99596643447876,45.56526255607605
1729104525.677157,4.8119776248931885,63.81832766532898,59.00635004043579
1729104564.1820402,5.621521949768066,58.70370697975159,53.08218502998352
1729104571.8510187,6.943495273590088,51.03475332260132,44.09125804901123
1729104558.2641203,3.990473508834839,64.62166213989258,60.63118863105774
1729104578.8039055,5.498272657394409,44.08188557624817,38.58361291885376
1729104598.0527215,5.536724090576172,58.41128396987915,52.87455987930298
1729104589.5877304,5.597368955612183,66.87629818916321,61.278929233551025
1729104609.6855128,4.874798774719238,46.77852535247803,41.90372657775879
1729104603.5993826,4.088181018829346,52.86466574668884,48.7764847278595
1729104635.9990692,4.933831214904785,52.10825061798096,47.17441940307617
1729104630.019234,4.068120241165161,58.088112592697144,54.01999235153198
1729104643.7503152,7.055760145187378,44.35704064369202,37.30128049850464
1729104622.97296,4.69779372215271,65.1344051361084,60.43661141395569
1729104662.3457448,4.897515296936035,59.44806265830994,54.5505473613739
1729104656.5269883,3.982875108718872,65.26687002182007,61.283994913101196
1729104670.0089662,5.622822046279907,51.78490161895752,46.16207957267761
1729104675.660007,4.009048938751221,46.133869886398315,42.124820947647095
1729104701.987185,4.030590534210205,52.408849477767944,48.37825894355774
1729104708.7421148,4.838070869445801,45.65394592285156,40.81587505340576
1729104688.182401,4.762914419174194,66.21367073059082,61.450756311416626
1729104696.3706071,5.582158088684082,58.025474071502686,52.4433159828186
1729104727.9587743,5.543577194213867,58.32107996940613,52.77750277519226
1729104734.7692935,5.502577781677246,51.51058912277222,46.00801134109497
1729104721.8873868,5.619526147842407,64.39250612258911,58.772979974746704
1729104741.1451373,5.490273475646973,45.13476490974426,39.64449143409729
1729104768.1520727,5.58388090133667,50.95969605445862,45.37581515312195
1729104754.5056667,4.043821811676025,64.606121301651,60.562299489974976
1729104760.328286,4.874701261520386,58.783512115478516,53.90881085395813
1729104773.7579088,4.770630121231079,45.3538978099823,40.58326768875122
1729104794.5364544,7.147603750228882,57.126620292663574,49.97901654243469
