StartTime,TimeDeltaRbcast,TotalTimeDeltaCommit,TimeDeltaConsensus
1729104331.5770378,7.495775938034058,86.77864742279053,79.28287148475647
1729104348.6586764,16.71532940864563,69.69702625274658,52.98169684410095
1729104339.0753243,11.930959701538086,79.2803840637207,67.34942436218262
1729104357.076539,20.311089515686035,106.69221305847168,86.38112354278564
1729104373.8246918,25.23644208908081,89.94408082962036,64.70763874053955
1729104384.66497,28.82565426826477,123.12840104103088,94.30274677276611
1729104402.7857351,37.03116512298584,105.00765442848206,67.97648930549622
1729104394.2728608,33.70727825164795,113.52053475379944,79.81325650215149
1729104437.5004299,51.184876441955566,114.21005344390869,63.025177001953125
1729104445.7869635,52.47855615615845,105.92354655265808,53.444990396499634
1729104429.2392263,46.403483152389526,122.47128939628601,76.06780624389648
1729104418.3722274,43.00753164291382,133.33829307556152,90.3307614326477
1729104473.3327017,61.69796109199524,124.9837851524353,63.28582406044006
1729104463.785298,60.55930805206299,134.5312044620514,73.9718964099884
1729104481.5720656,65.31669187545776,160.94090008735657,95.6242082118988
1729104507.8109357,74.95308470726013,134.7020583152771,59.74897360801697
1729104491.1403942,70.05298805236816,151.37260556221008,81.31961750984192
1729104517.2250626,77.5126039981842,168.33610033988953,90.82349634170532
1729104536.2687218,84.82502555847168,149.29246950149536,64.46744394302368
1729104526.75994,82.32808542251587,158.8012592792511,76.47317385673523
1729104570.874283,97.81359529495239,160.0302984714508,62.21670317649841
1729104551.730719,90.7731237411499,179.17387628555298,88.40075254440308
1729104562.4250195,95.51376914978027,168.47958207130432,72.96581292152405
1729104598.3348103,108.74005675315857,177.83118414878845,69.09112739562988
1729104580.4489012,100.27518963813782,195.71710515022278,95.44191551208496
1729104607.9009326,112.2179925441742,168.2650809288025,56.047088384628296
1729104642.5316515,124.12058472633362,177.72025179862976,53.59966707229614
1729104616.3877149,114.51182866096497,203.86420130729675,89.35237264633179
1729104624.7224832,118.03977465629578,195.529438495636,77.48966383934021
1729104669.9445136,134.9086992740631,195.5625205039978,60.65382122993469
1729104660.357407,131.24523401260376,205.1496398448944,73.90440583229065
1729104650.7904563,127.67840671539307,214.71659636497498,87.03818964958191
1729104696.315316,144.1101942062378,213.23983001708984,69.12963581085205
