StartTime,TimeDeltaRbcast,TotalTimeDeltaCommit,TimeDeltaConsensus
1729104342.8729796,4.982635021209717,50.71202778816223,45.729392766952515
1729104348.482831,5.776991844177246,45.102200984954834,39.32520914077759
1729104329.0893428,2.5851004123687744,64.49569582939148,61.910595417022705
1729104336.1214569,5.8763108253479,57.46358823776245,51.58727741241455
1729104367.969203,5.07716965675354,58.60736036300659,53.53019070625305
1729104374.9573693,4.955319404602051,51.61921501159668,46.66389560699463
1729104361.4310005,6.525148153305054,65.14559197425842,58.62044382095337
1729104381.8752482,4.290605306625366,44.70134973526001,40.410744428634644
1729104393.6142108,5.799420595169067,65.83512163162231,60.03570103645325
1729104407.984261,5.792229890823364,51.46509099006653,45.672861099243164
1729104401.1988158,5.121819257736206,58.250542879104614,53.12872362136841
1729104413.7824705,6.642620801925659,45.666895389556885,39.024274587631226
1729104440.0037067,5.745710372924805,51.62283277511597,45.87712240219116
1729104434.1908708,5.810583114624023,57.4356849193573,51.625101804733276
1729104428.4991336,5.678857088088989,63.127429485321045,57.448572397232056
1729104446.9077616,4.943606376647949,44.71880650520325,39.7752001285553
1729104459.4671822,6.661430597305298,65.16769909858704,58.50626850128174
1729104472.82571,5.8402440547943115,51.809195041656494,45.96895098686218
1729104479.8590584,5.023086071014404,44.77585196495056,39.75276589393616
1729104466.1359334,5.832484245300293,58.498982191085815,52.66649794578552
1729104505.8824348,5.759265661239624,52.519264936447144,46.75999927520752
1729104512.486504,4.9943766593933105,45.91521143913269,40.92083477973938
1729104499.1483986,5.047797441482544,59.253324031829834,54.20552659034729
1729104491.6445222,6.611037254333496,66.75720739364624,60.146170139312744
1729104544.620619,5.813918590545654,45.01255178451538,39.19863319396973
1729104531.5546224,4.343425273895264,58.07858204841614,53.735156774520874
1729104537.6124253,5.837393522262573,52.02078580856323,46.18339228630066
1729104524.6627772,5.2364208698272705,64.9704418182373,59.734020948410034
1729104564.2848818,5.784636497497559,58.91382050514221,53.12918400764465
